"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""24257""",450.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,1.0,8.0,21.0,133.0,0.0,9.0,13.0,39.0,34.0,1103.0,12.0,0.0,600000.0,1.0,2.0,1.0,39723.0,1.0
"""24258""",1120.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,12.0,9.0,15.0,113.0,2.0,7.0,12.0,16.0,960.0,1126.0,12.0,0.0,600000.0,2.0,2.0,1.0,39714.0,0.0
"""24259""",1139.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,5.0,2.0,22.0,124.0,0.0,100.0,9.0,30.0,110.0,1081.0,12.0,0.0,600000.0,6.0,2.0,1.0,40607.0,1.0
"""24260""",1629.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,4.0,5.0,24.0,129.0,0.0,7.0,10.0,35.0,65.0,1112.0,12.0,0.0,600000.0,3.0,2.0,1.0,40584.0,1.0
"""24261""",348.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,9.0,3.0,5.0,122.0,0.0,3.0,3.0,28.0,44.0,1224.0,12.0,0.0,600000.0,1.0,2.0,1.0,40121.0,1.0
"""24262""",1331.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,8.0,11.0,4.0,123.0,0.0,689.0,4.0,29.0,520.0,1045.0,12.0,0.0,600000.0,1.0,4.0,1.0,40782.0,0.0
"""24263""",1455.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,10.0,4.0,72.0,120.0,0.0,3.0,8.0,26.0,180.0,999.0,12.0,0.0,600000.0,1.0,2.0,1.0,40452.0,0.0
"""24264""",824.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,6.0,7.0,77.0,124.0,0.0,1.0,14.0,30.0,350.0,1097.0,12.0,0.0,600000.0,1.0,2.0,1.0,38994.0,0.0
"""24265""",1284.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,2.0,10.0,11.0,131.0,-2.0,3.0,11.0,39.0,42.0,1107.0,12.0,0.0,600000.0,7.0,2.0,4.0,40624.0,1.0
"""24266""",266.0,42431.0,35445.0,5.0,5.0,1800.0,10.0,11.0,6.0,6.0,117.0,-2.0,3.0,1.0,25.0,380.0,1066.0,12.0,0.0,600000.0,1.0,2.0,1.0,38986.0,0.0
