"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""14765""",695.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,10.0,3.0,23.0,119.0,0.0,1.0,5.0,25.0,99.0,1188.0,12.0,100.0,575000.0,2.0,3.0,3.0,40076.0,1.0
"""14766""",1152.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,7.0,1.0,11.0,128.0,-2.0,7.0,6.0,36.0,42.0,1093.0,12.0,105.0,575000.0,1.0,2.0,1.0,40451.0,1.0
"""14767""",1287.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,4.0,9.0,21.0,131.0,0.0,146.0,10.0,37.0,170.0,1094.0,12.0,91.0,575000.0,2.0,3.0,1.0,40839.0,0.0
"""14768""",1176.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,8.0,5.0,5.0,124.0,0.0,568.0,20.0,30.0,140.0,1025.0,12.0,92.0,575000.0,1.0,2.0,1.0,40474.0,0.0
"""14769""",821.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,3.0,6.0,19.0,131.0,-2.0,9.0,18.0,39.0,430.0,1094.0,12.0,92.0,575000.0,2.0,3.0,1.0,40055.0,0.0
"""14770""",217.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,9.0,11.0,6.0,119.0,-2.0,569.0,1.0,27.0,270.0,1080.0,12.0,86.0,575000.0,6.0,2.0,1.0,39909.0,0.0
"""14771""",482.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,1.0,10.0,15.0,131.0,-2.0,3.0,12.0,39.0,280.0,1177.0,12.0,106.0,575000.0,2.0,2.0,1.0,39707.0,1.0
"""14772""",1182.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,6.0,8.0,3.0,130.0,0.0,334.0,11.0,36.0,50.0,1067.0,12.0,0.0,575000.0,1.0,2.0,1.0,40479.0,0.0
"""14773""",970.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,5.0,2.0,10.0,131.0,0.0,3.0,8.0,37.0,60.0,1071.0,12.0,99.0,575000.0,4.0,3.0,1.0,40295.0,1.0
"""14774""",150.0,42067.0,34431.0,1.0,5.0,1000.0,1.0,2.0,12.0,13.0,128.0,-5.0,7.0,17.0,39.0,430.0,1077.0,12.0,89.0,575000.0,3.0,3.0,1.0,39520.0,0.0
