"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""15709""",1289.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,6.0,6.0,19.0,122.0,-2.0,7.0,6.0,31.0,330.0,1007.0,12.0,101.0,575000.0,2.0,2.0,1.0,40828.0,0.0
"""15710""",597.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,1.0,1.0,22.0,133.0,0.0,14.0,3.0,40.0,80.0,1118.0,12.0,99.0,575000.0,3.0,2.0,1.0,40218.0,1.0
"""15711""",1184.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,7.0,9.0,21.0,120.0,0.0,1.0,20.0,27.0,76.0,997.0,12.0,101.0,575000.0,2.0,2.0,1.0,40480.0,1.0
"""15712""",840.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,9.0,12.0,50.0,113.0,0.0,37.0,4.0,20.0,430.0,1139.0,12.0,98.0,575000.0,1.0,3.0,1.0,40051.0,0.0
"""15713""",978.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,2.0,5.0,5.0,131.0,0.0,93.0,5.0,38.0,42.0,1083.0,12.0,101.0,575000.0,1.0,4.0,1.0,40433.0,1.0
"""15714""",785.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,11.0,4.0,1.0,111.0,-2.0,3.0,11.0,19.0,64.0,970.0,12.0,101.0,575000.0,3.0,2.0,3.0,40281.0,1.0
"""15715""",1009.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,5.0,11.0,57.0,127.0,0.0,1.0,18.0,34.0,82.0,1058.0,12.0,101.0,575000.0,1.0,2.0,1.0,40059.0,0.0
"""15716""",162.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,4.0,2.0,3.0,130.0,0.0,46.0,14.0,37.0,56.0,1171.0,12.0,101.0,575000.0,6.0,3.0,1.0,39177.0,1.0
"""15717""",721.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,12.0,10.0,8.0,111.0,-2.0,26.0,24.0,19.0,180.0,1154.0,12.0,101.0,575000.0,1.0,2.0,1.0,40084.0,0.0
"""15718""",266.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,10.0,8.0,6.0,113.0,2.0,1.0,1.0,20.0,170.0,1096.0,12.0,100.0,575000.0,1.0,2.0,1.0,38986.0,0.0
"""15719""",858.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,8.0,3.0,15.0,113.0,1.0,58.0,12.0,21.0,170.0,1074.0,12.0,101.0,575000.0,4.0,6.0,1.0,40277.0,0.0
"""15720""",408.0,42095.0,34505.0,1.0,5.0,1800.0,2.0,3.0,7.0,69.0,131.0,0.0,94.0,19.0,38.0,240.0,1022.0,12.0,101.0,575000.0,3.0,3.0,1.0,39537.0,0.0
"""15721""",443.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,5.0,10.0,21.0,131.0,0.0,58.0,22.0,58.0,130.0,1084.0,12.0,106.0,760000.0,7.0,2.0,1.0,39159.0,0.0
"""15722""",872.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,9.0,8.0,24.0,120.0,0.0,5.0,13.0,47.0,71.0,1110.0,12.0,109.0,760000.0,1.0,2.0,1.0,40134.0,1.0
"""15723""",1375.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,4.0,1.0,69.0,131.0,0.0,5.0,23.0,58.0,65.0,1125.0,12.0,94.0,760000.0,2.0,2.0,1.0,40441.0,0.0
"""15724""",151.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,6.0,4.0,5.0,126.0,0.0,1.0,3.0,53.0,96.0,1072.0,12.0,109.0,760000.0,2.0,2.0,1.0,38628.0,1.0
"""15725""",836.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,7.0,3.0,13.0,120.0,-5.0,18.0,6.0,52.0,50.0,1166.0,12.0,108.0,760000.0,1.0,2.0,1.0,40453.0,1.0
"""15726""",1349.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,2.0,2.0,9.0,133.0,0.0,45.0,4.0,60.0,40.0,1142.0,12.0,110.0,760000.0,6.0,2.0,1.0,40569.0,1.0
"""15727""",1361.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,1.0,11.0,22.0,133.0,0.0,11.0,9.0,60.0,190.0,1140.0,12.0,105.0,760000.0,2.0,2.0,1.0,40805.0,0.0
"""15728""",64.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,12.0,6.0,1.0,112.0,-2.0,3.0,7.0,41.0,500.0,1153.0,12.0,106.0,760000.0,2.0,2.0,1.0,40109.0,0.0
"""15729""",1077.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,3.0,12.0,57.0,132.0,0.0,7.0,5.0,59.0,64.0,1143.0,12.0,107.0,760000.0,1.0,2.0,1.0,40407.0,1.0
"""15730""",776.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,10.0,9.0,19.0,114.0,1.0,3.0,17.0,42.0,1300.0,1083.0,12.0,97.0,760000.0,2.0,1.0,1.0,40062.0,0.0
"""15731""",1473.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,11.0,7.0,6.0,113.0,-2.0,1.0,16.0,42.0,880.0,1245.0,12.0,98.0,760000.0,2.0,3.0,1.0,40850.0,0.0
"""15732""",919.0,42095.0,34506.0,1.0,4.0,1000.0,2.0,8.0,5.0,8.0,119.0,-2.0,3.0,24.0,48.0,200.0,1088.0,12.0,105.0,760000.0,2.0,1.0,1.0,39694.0,0.0
"""15733""",982.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,4.0,11.0,22.0,131.0,0.0,589.0,24.0,58.0,190.0,1050.0,12.0,102.0,760000.0,1.0,2.0,1.0,40060.0,0.0
"""15734""",910.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,2.0,5.0,57.0,132.0,0.0,40.0,16.0,59.0,45.0,1111.0,12.0,107.0,760000.0,3.0,2.0,1.0,40295.0,1.0
"""15735""",740.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,6.0,2.0,9.0,129.0,0.0,37.0,4.0,56.0,150.0,1122.0,12.0,101.0,760000.0,6.0,2.0,1.0,40263.0,1.0
"""15736""",423.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,9.0,4.0,6.0,121.0,-2.0,7.0,22.0,50.0,410.0,1127.0,12.0,92.0,760000.0,1.0,2.0,1.0,40095.0,0.0
"""15737""",286.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,1.0,8.0,3.0,133.0,0.0,3.0,18.0,60.0,170.0,1086.0,12.0,101.0,760000.0,2.0,2.0,1.0,39690.0,0.0
"""15738""",287.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,11.0,3.0,24.0,120.0,0.0,9.0,17.0,47.0,120.0,1171.0,12.0,102.0,760000.0,1.0,2.0,1.0,39734.0,0.0
"""15739""",977.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,8.0,9.0,1.0,125.0,-2.0,9.0,11.0,54.0,140.0,1094.0,12.0,108.0,760000.0,6.0,2.0,1.0,39854.0,1.0
"""15740""",1288.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,10.0,10.0,5.0,123.0,0.0,7.0,6.0,50.0,30.0,1062.0,12.0,112.0,760000.0,1.0,1.0,1.0,40510.0,1.0
"""15741""",694.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,5.0,1.0,19.0,128.0,-2.0,1.0,3.0,57.0,300.0,1162.0,12.0,103.0,760000.0,1.0,2.0,1.0,39386.0,0.0
"""15742""",283.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,3.0,12.0,7.0,127.0,-5.0,13.0,14.0,59.0,390.0,1152.0,12.0,102.0,760000.0,2.0,1.0,1.0,39722.0,0.0
"""15743""",629.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,7.0,6.0,21.0,129.0,0.0,13.0,23.0,56.0,63.0,974.0,12.0,110.0,760000.0,1.0,3.0,1.0,39696.0,1.0
"""15744""",1047.0,42095.0,34507.0,1.0,4.0,1650.0,2.0,12.0,7.0,8.0,112.0,-2.0,9.0,13.0,41.0,100.0,1033.0,12.0,106.0,760000.0,6.0,3.0,1.0,40241.0,1.0
"""15745""",145.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,8.0,8.0,57.0,123.0,0.0,391.0,10.0,48.0,120.0,1184.0,12.0,108.0,760000.0,3.0,2.0,1.0,39918.0,1.0
"""15746""",1160.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,1.0,1.0,21.0,133.0,0.0,7.0,6.0,58.0,35.0,1115.0,12.0,107.0,760000.0,2.0,2.0,1.0,40453.0,1.0
"""15747""",1056.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,6.0,6.0,69.0,128.0,0.0,9.0,12.0,53.0,230.0,1142.0,12.0,105.0,760000.0,2.0,2.0,1.0,40117.0,0.0
"""15748""",437.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,2.0,11.0,5.0,132.0,0.0,3.0,19.0,57.0,290.0,1123.0,12.0,107.0,760000.0,1.0,2.0,1.0,39725.0,0.0
"""15749""",1073.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,9.0,9.0,7.0,116.0,-5.0,590.0,7.0,46.0,2090.0,1070.0,12.0,102.0,760000.0,5.0,2.0,1.0,40097.0,0.0
"""15750""",679.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,11.0,5.0,15.0,115.0,-2.0,340.0,3.0,42.0,920.0,1081.0,12.0,108.0,760000.0,3.0,2.0,1.0,39199.0,0.0
"""15751""",1064.0,42095.0,34508.0,1.0,4.0,1200.0,2.0,12.0,10.0,50.0,115.0,0.0,45.0,4.0,40.0,680.0,1024.0,12.0,101.0,760000.0,3.0,2.0,1.0,40583.0,0.0
