"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""17767""",1065.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,4.0,8.0,64.0,119.0,-10.0,7.0,14.0,56.0,1600.0,1106.0,14.0,104.0,760000.0,3.0,2.0,1.0,39504.0,0.0
"""17768""",1361.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,2.0,1.0,22.0,130.0,0.0,80.0,9.0,57.0,47.0,1142.0,14.0,109.0,760000.0,2.0,2.0,1.0,40805.0,1.0
"""17769""",1414.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,3.0,9.0,8.0,128.0,-2.0,14.0,1.0,57.0,420.0,1116.0,14.0,82.0,760000.0,1.0,2.0,1.0,40472.0,0.0
"""17770""",1482.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,13.0,10.0,13.0,110.0,-5.0,627.0,13.0,42.0,2450.0,1097.0,14.0,0.0,760000.0,2.0,1.0,1.0,40798.0,0.0
"""17771""",1391.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,10.0,5.0,6.0,121.0,-2.0,1.0,3.0,50.0,870.0,1123.0,14.0,0.0,760000.0,10.0,2.0,1.0,40859.0,0.0
"""17772""",1664.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,6.0,12.0,9.0,125.0,0.0,58.0,2.0,52.0,480.0,1088.0,14.0,89.0,760000.0,1.0,2.0,1.0,40472.0,0.0
"""17773""",1245.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,11.0,4.0,1.0,122.0,0.0,15.0,22.0,49.0,180.0,1170.0,14.0,101.0,760000.0,1.0,3.0,1.0,40098.0,0.0
"""17774""",1343.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,5.0,13.0,3.0,126.0,0.0,17.0,7.0,53.0,98.0,1109.0,14.0,0.0,760000.0,2.0,1.0,1.0,40810.0,0.0
"""17775""",1619.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,7.0,11.0,24.0,125.0,0.0,74.0,21.0,52.0,23.0,1077.0,14.0,112.0,760000.0,2.0,2.0,1.0,40807.0,1.0
"""17776""",75.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,14.0,2.0,50.0,115.0,0.0,533.0,8.0,42.0,56.0,1083.0,14.0,105.0,760000.0,5.0,2.0,1.0,40073.0,1.0
"""17777""",1637.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,8.0,3.0,15.0,123.0,-2.0,1.0,12.0,52.0,1980.0,987.0,14.0,75.0,760000.0,2.0,2.0,1.0,40810.0,0.0
"""17778""",1613.0,42162.0,34671.0,6.0,4.0,1200.0,2.0,9.0,7.0,11.0,121.0,-2.0,1.0,18.0,50.0,2550.0,1050.0,14.0,0.0,760000.0,10.0,2.0,1.0,40829.0,0.0
"""17779""",1289.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,11.0,12.0,10.0,119.0,0.0,7.0,6.0,26.0,260.0,994.0,14.0,91.0,575000.0,2.0,2.0,1.0,40828.0,0.0
"""17780""",597.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,5.0,3.0,64.0,118.0,-10.0,246.0,3.0,35.0,41.0,1106.0,14.0,0.0,575000.0,3.0,2.0,1.0,40218.0,0.0
"""17781""",739.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,4.0,7.0,11.0,129.0,-2.0,628.0,11.0,38.0,230.0,1019.0,14.0,102.0,575000.0,3.0,1.0,1.0,40221.0,0.0
"""17782""",1150.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,6.0,5.0,1.0,125.0,0.0,38.0,22.0,32.0,44.0,1143.0,14.0,99.0,575000.0,2.0,2.0,1.0,40090.0,1.0
"""17783""",1171.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,7.0,8.0,22.0,124.0,0.0,1.0,18.0,31.0,1030.0,972.0,14.0,99.0,575000.0,2.0,2.0,1.0,40381.0,0.0
"""17784""",987.0,42162.0,34672.0,3.0,5.0,1650.0,1.0,10.0,4.0,69.0,120.0,0.0,7.0,7.0,27.0,390.0,1044.0,14.0,0.0,575000.0,1.0,2.0,1.0,40404.0,0.0
