"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""22240""",1153.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,2.0,5.0,3.0,129.0,0.0,3.0,17.0,35.0,44.0,1036.0,12.0,0.0,600000.0,1.0,1.0,1.0,40490.0,1.0
"""22241""",1254.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,7.0,11.0,23.0,124.0,0.0,54.0,13.0,30.0,290.0,1195.0,12.0,0.0,600000.0,2.0,3.0,1.0,40072.0,0.0
"""22242""",690.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,6.0,7.0,75.0,125.0,0.0,7.0,8.0,31.0,580.0,1170.0,12.0,0.0,600000.0,2.0,2.0,1.0,39366.0,0.0
"""22243""",1202.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,10.0,8.0,6.0,114.0,2.0,46.0,1.0,20.0,110.0,1057.0,12.0,0.0,600000.0,3.0,2.0,1.0,40653.0,0.0
"""22244""",64.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,1.0,6.0,21.0,133.0,0.0,3.0,7.0,39.0,23.0,1148.0,12.0,0.0,600000.0,2.0,2.0,1.0,40109.0,1.0
"""22245""",1257.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,5.0,10.0,76.0,126.0,0.0,6.0,20.0,32.0,170.0,1102.0,12.0,0.0,600000.0,2.0,2.0,1.0,40407.0,0.0
"""22246""",221.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,9.0,1.0,64.0,112.0,-7.0,702.0,3.0,25.0,110.0,1106.0,12.0,0.0,600000.0,3.0,2.0,1.0,40280.0,0.0
"""22247""",1150.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,3.0,4.0,19.0,126.0,-2.0,3.0,22.0,34.0,340.0,1130.0,12.0,0.0,600000.0,2.0,2.0,1.0,40090.0,0.0
"""22248""",134.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,12.0,12.0,15.0,112.0,1.0,13.0,12.0,15.0,900.0,1043.0,12.0,0.0,600000.0,2.0,2.0,1.0,39334.0,0.0
"""22249""",863.0,42361.0,35272.0,4.0,5.0,1650.0,10.0,8.0,9.0,11.0,119.0,-2.0,3.0,11.0,27.0,110.0,1215.0,12.0,0.0,600000.0,1.0,1.0,1.0,40143.0,1.0
"""22250""",263.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,3.0,8.0,15.0,128.0,-2.0,637.0,5.0,56.0,700.0,1075.0,12.0,0.0,800000.0,4.0,3.0,1.0,39866.0,0.0
"""22251""",1531.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,8.0,5.0,76.0,123.0,0.0,236.0,2.0,49.0,170.0,1072.0,12.0,0.0,800000.0,3.0,2.0,1.0,40588.0,0.0
"""22252""",1472.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,7.0,11.0,3.0,124.0,0.0,7.0,15.0,50.0,98.0,1049.0,12.0,0.0,800000.0,3.0,2.0,1.0,40647.0,0.0
"""22253""",283.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,1.0,12.0,75.0,133.0,0.0,3.0,14.0,59.0,340.0,1183.0,12.0,0.0,800000.0,2.0,1.0,1.0,39722.0,0.0
"""22254""",1158.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,11.0,10.0,11.0,114.0,-2.0,7.0,17.0,42.0,810.0,1122.0,12.0,0.0,800000.0,1.0,2.0,1.0,40485.0,0.0
"""22255""",1206.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,5.0,4.0,23.0,127.0,0.0,7.0,16.0,53.0,130.0,988.0,12.0,0.0,800000.0,7.0,2.0,1.0,40598.0,0.0
"""22256""",1411.0,42361.0,35273.0,4.0,4.0,1650.0,10.0,12.0,3.0,1.0,114.0,0.0,84.0,9.0,40.0,92.0,1063.0,12.0,0.0,800000.0,2.0,2.0,1.0,40771.0,1.0
