"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""19752""",1371.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,4.0,10.0,21.0,128.0,0.0,94.0,13.0,34.0,30.0,1167.0,13.0,0.0,600000.0,7.0,2.0,1.0,39934.0,1.0
"""19753""",1491.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,2.0,12.0,73.0,132.0,0.0,198.0,11.0,38.0,140.0,1052.0,13.0,0.0,600000.0,3.0,2.0,1.0,40289.0,0.0
"""19754""",161.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,11.0,11.0,50.0,118.0,0.0,18.0,22.0,24.0,150.0,1104.0,13.0,0.0,600000.0,3.0,2.0,1.0,39205.0,0.0
"""19755""",1380.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,7.0,9.0,3.0,126.0,0.0,9.0,17.0,32.0,63.0,1123.0,13.0,0.0,600000.0,2.0,2.0,1.0,40430.0,1.0
"""19756""",1473.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,13.0,6.0,11.0,111.0,-2.0,667.0,11.0,15.0,500.0,1235.0,13.0,0.0,600000.0,2.0,3.0,1.0,40850.0,0.0
"""19757""",1353.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,9.0,4.0,57.0,125.0,0.0,668.0,8.0,31.0,430.0,1163.0,13.0,0.0,600000.0,2.0,2.0,1.0,40836.0,0.0
"""19758""",484.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,6.0,5.0,22.0,128.0,0.0,7.0,13.0,34.0,34.0,1089.0,13.0,0.0,600000.0,1.0,2.0,1.0,40082.0,1.0
"""19759""",1398.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,10.0,8.0,24.0,122.0,0.0,157.0,21.0,28.0,83.0,1033.0,13.0,0.0,600000.0,2.0,2.0,1.0,40431.0,0.0
"""19760""",134.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,12.0,7.0,12.0,115.0,0.0,13.0,12.0,21.0,410.0,1049.0,13.0,0.0,600000.0,2.0,2.0,1.0,39334.0,0.0
"""19761""",1505.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,1.0,2.0,72.0,133.0,0.0,3.0,4.0,39.0,510.0,1099.0,1.0,0.0,600000.0,2.0,2.0,1.0,0.0,0.0
"""19762""",1155.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,5.0,1.0,15.0,126.0,-2.0,277.0,22.0,34.0,150.0,1104.0,13.0,0.0,600000.0,1.0,2.0,1.0,40396.0,0.0
"""19763""",1080.0,42278.0,35065.0,6.0,5.0,1400.0,10.0,3.0,13.0,8.0,127.0,-2.0,44.0,1.0,35.0,380.0,1038.0,13.0,0.0,600000.0,6.0,2.0,1.0,40627.0,0.0
"""19764""",516.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,4.0,9.0,5.0,122.0,0.0,9.0,24.0,69.0,90.0,1011.0,9.0,0.0,1165000.0,8.0,2.0,1.0,39901.0,0.0
"""19765""",903.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,3.0,6.0,57.0,126.0,0.0,3.0,23.0,73.0,170.0,1269.0,9.0,0.0,1165000.0,1.0,1.0,1.0,40077.0,0.0
"""19766""",1026.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,7.0,8.0,11.0,115.0,-2.0,1.0,9.0,64.0,45.0,1177.0,9.0,0.0,1165000.0,3.0,2.0,1.0,40248.0,1.0
"""19767""",999.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,2.0,4.0,24.0,130.0,0.0,9.0,13.0,77.0,60.0,1223.0,9.0,0.0,1165000.0,2.0,2.0,1.0,40489.0,1.0
"""19768""",864.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,9.0,2.0,74.0,104.0,-10.0,276.0,6.0,61.0,110.0,1011.0,9.0,0.0,1165000.0,2.0,2.0,1.0,40399.0,0.0
"""19769""",1535.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,1.0,1.0,20.0,133.0,0.0,7.0,20.0,80.0,140.0,1101.0,9.0,0.0,1165000.0,7.0,3.0,1.0,40595.0,1.0
"""19770""",1346.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,5.0,3.0,4.0,122.0,0.0,1.0,10.0,69.0,160.0,1108.0,9.0,0.0,1165000.0,3.0,2.0,1.0,40648.0,1.0
"""19771""",1094.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,8.0,5.0,19.0,114.0,2.0,7.0,15.0,61.0,150.0,1105.0,9.0,0.0,1165000.0,4.0,2.0,1.0,40289.0,1.0
"""19772""",817.0,42278.0,35066.0,6.0,3.0,1800.0,10.0,6.0,7.0,21.0,120.0,0.0,1.0,16.0,67.0,26.0,1070.0,9.0,0.0,1165000.0,7.0,2.0,1.0,39926.0,1.0
"""19773""",491.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,2.0,8.0,11.0,129.0,-2.0,3.0,22.0,56.0,55.0,1112.0,11.0,0.0,800000.0,6.0,2.0,1.0,39532.0,1.0
"""19774""",119.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,3.0,5.0,22.0,127.0,0.0,42.0,13.0,52.0,38.0,1129.0,11.0,0.0,800000.0,1.0,1.0,1.0,39381.0,1.0
"""19775""",1489.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,11.0,9.0,50.0,115.0,0.0,3.0,3.0,40.0,120.0,1235.0,11.0,0.0,800000.0,3.0,2.0,1.0,40611.0,1.0
"""19776""",1600.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,9.0,2.0,19.0,116.0,-2.0,14.0,9.0,43.0,130.0,1160.0,11.0,0.0,800000.0,2.0,2.0,1.0,40774.0,1.0
"""19777""",1280.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,6.0,6.0,5.0,122.0,0.0,7.0,13.0,47.0,39.0,1178.0,11.0,0.0,800000.0,1.0,2.0,1.0,40830.0,1.0
"""19778""",1442.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,1.0,11.0,57.0,133.0,0.0,7.0,10.0,58.0,82.0,1090.0,11.0,0.0,800000.0,6.0,2.0,1.0,40649.0,1.0
"""19779""",485.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,8.0,7.0,72.0,119.0,0.0,7.0,11.0,44.0,230.0,1018.0,11.0,0.0,800000.0,2.0,2.0,1.0,39314.0,0.0
"""19780""",811.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,7.0,10.0,20.0,120.0,1.0,9.0,18.0,44.0,280.0,1079.0,11.0,0.0,800000.0,7.0,2.0,1.0,39879.0,0.0
"""19781""",1079.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,10.0,1.0,21.0,116.0,0.0,37.0,4.0,41.0,110.0,1059.0,11.0,0.0,800000.0,2.0,2.0,1.0,40470.0,1.0
"""19782""",1382.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,5.0,4.0,4.0,123.0,0.0,13.0,5.0,48.0,300.0,1066.0,11.0,0.0,800000.0,2.0,1.0,1.0,40431.0,0.0
"""19783""",597.0,42278.0,35067.0,6.0,4.0,1600.0,10.0,4.0,3.0,64.0,113.0,-10.0,14.0,3.0,48.0,210.0,1118.0,11.0,0.0,800000.0,3.0,2.0,1.0,40218.0,0.0
"""19784""",1544.0,42278.0,35068.0,6.0,4.0,1200.0,10.0,13.0,7.0,20.0,120.0,2.0,1.0,18.0,44.0,81.0,1122.0,14.0,0.0,800000.0,2.0,2.0,1.0,40811.0,1.0
