"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""11304""",597.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,4.0,1.0,3.0,131.0,0.0,134.0,3.0,34.0,59.0,1114.0,8.0,98.0,575000.0,3.0,2.0,1.0,40218.0,0.0
"""11305""",228.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,6.0,4.0,21.0,127.0,0.0,14.0,1.0,30.0,30.0,937.0,8.0,100.0,575000.0,1.0,2.0,1.0,39780.0,0.0
"""11306""",875.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,7.0,6.0,4.0,123.0,0.0,6.0,9.0,26.0,37.0,1112.0,8.0,97.0,575000.0,2.0,2.0,1.0,40115.0,0.0
"""11307""",160.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,3.0,8.0,19.0,129.0,-2.0,124.0,18.0,34.0,160.0,1002.0,8.0,74.0,575000.0,6.0,3.0,1.0,39870.0,0.0
"""11308""",1184.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,5.0,7.0,20.0,129.0,0.0,150.0,20.0,32.0,140.0,990.0,8.0,94.0,575000.0,2.0,2.0,1.0,40480.0,0.0
"""11309""",1098.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,2.0,2.0,28.0,132.0,0.0,1.0,3.0,35.0,200.0,972.0,8.0,99.0,575000.0,6.0,2.0,1.0,40264.0,0.0
"""11310""",657.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,8.0,5.0,6.0,116.0,-2.0,9.0,5.0,21.0,66.0,1042.0,8.0,91.0,575000.0,4.0,1.0,1.0,39902.0,0.0
"""11311""",692.0,41955.0,34150.0,1.0,5.0,2200.0,1.0,1.0,3.0,22.0,132.0,0.0,13.0,18.0,35.0,86.0,1082.0,8.0,101.0,575000.0,1.0,3.0,1.0,38654.0,0.0
"""11312""",1251.0,41955.0,34151.0,1.0,4.0,1200.0,1.0,2.0,7.0,15.0,130.0,-2.0,9.0,2.0,59.0,890.0,1039.0,12.0,99.0,760000.0,3.0,2.0,1.0,40624.0,0.0
"""11313""",791.0,41955.0,34151.0,1.0,4.0,1200.0,1.0,10.0,2.0,16.0,121.0,0.0,37.0,19.0,48.0,46.0,1044.0,12.0,101.0,760000.0,2.0,3.0,1.0,40411.0,0.0
