"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""",predict_result
"""12935""",592.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,14.0,14.0,19.0,114.0,2.0,84.0,4.0,21.0,160.0,1083.0,14.0,101.0,575000.0,6.0,2.0,1.0,39116.0,0.0
"""12936""",1176.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,8.0,12.0,15.0,127.0,-2.0,143.0,20.0,36.0,590.0,1021.0,14.0,85.0,575000.0,1.0,2.0,1.0,40474.0,0.0
"""12937""",150.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,2.0,11.0,27.0,132.0,0.0,7.0,17.0,39.0,100.0,1080.0,14.0,101.0,575000.0,3.0,3.0,1.0,39520.0,1.0
"""12938""",897.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,1.0,3.0,22.0,133.0,0.0,32.0,3.0,40.0,62.0,1105.0,14.0,100.0,575000.0,2.0,2.0,1.0,39333.0,1.0
"""12939""",920.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,6.0,10.0,23.0,130.0,0.0,7.0,5.0,37.0,71.0,1201.0,14.0,99.0,575000.0,2.0,3.0,1.0,39342.0,1.0
"""12940""",789.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,5.0,1.0,24.0,130.0,0.0,9.0,13.0,37.0,160.0,1086.0,14.0,103.0,575000.0,2.0,2.0,1.0,40449.0,1.0
"""12941""",690.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,4.0,5.0,20.0,131.0,0.0,7.0,22.0,38.0,190.0,1186.0,14.0,100.0,575000.0,2.0,2.0,1.0,39366.0,0.0
"""12942""",1132.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,7.0,13.0,10.0,129.0,0.0,161.0,15.0,36.0,150.0,1207.0,14.0,85.0,575000.0,2.0,2.0,1.0,40493.0,0.0
"""12943""",902.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,3.0,8.0,1.0,130.0,-2.0,9.0,9.0,39.0,170.0,1095.0,14.0,107.0,575000.0,1.0,2.0,1.0,40100.0,1.0
"""12944""",1197.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,11.0,7.0,11.0,121.0,-2.0,3.0,2.0,30.0,1910.0,1067.0,14.0,88.0,575000.0,2.0,3.0,1.0,40446.0,0.0
"""12945""",367.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,13.0,6.0,4.0,117.0,0.0,26.0,1.0,24.0,67.0,1070.0,14.0,100.0,575000.0,1.0,2.0,1.0,40073.0,1.0
"""12946""",620.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,9.0,4.0,57.0,125.0,0.0,377.0,11.0,32.0,270.0,1060.0,14.0,102.0,575000.0,1.0,2.0,1.0,40140.0,1.0
"""12947""",940.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,10.0,2.0,6.0,122.0,-2.0,528.0,14.0,31.0,160.0,1000.0,14.0,103.0,575000.0,3.0,2.0,1.0,40228.0,1.0
"""12948""",970.0,42008.0,34283.0,5.0,5.0,1000.0,2.0,12.0,9.0,21.0,122.0,0.0,3.0,8.0,29.0,39.0,1067.0,14.0,102.0,575000.0,4.0,3.0,1.0,40295.0,1.0
